label,mtang1,mtang2,move,posid,direction,speed,motor,angle,xpix,ypix,xytgt,peaks,fwhm
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124453,4852,ccw,cruise,phi,15.252811,2032.082272,979.264887,1,79095.4095,3.5425
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124506,4852,ccw,cruise,phi,-2.587345,2066.409310,945.008068,1,78396.0348,3.5114
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124520,4852,cw,cruise,phi,15.972535,2098.889996,908.229606,1,78783.5440,3.5118
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124532,4852,cw,cruise,phi,7.105128,2029.580769,1011.182244,1,78320.7408,3.5853
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124545,4852,ccw,cruise,phi,5.334795,2066.398757,979.382655,1,76985.4575,3.5836
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124559,4852,cw,cruise,phi,6.167323,2099.545934,941.824478,1,77913.3073,3.5362
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124612,4852,cw,cruise,phi,18.450417,2064.068406,1012.081064,1,79213.2363,3.5342
xy_60_zig-20230525-123249,0.000000,0.000000,20230525-124625,4852,cw,cruise,phi,-1.704831,2101.317925,973.919704,1,78673.6567,3.5071
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125153,4852,cw,cruise,phi,0.205040,2100.908842,977.207491,1,78985.3743,3.5181
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125206,4852,cw,cruise,phi,-3.870128,2068.417070,1010.828272,1,78475.2014,3.5636
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125219,4852,ccw,cruise,phi,18.884023,2102.089173,943.050951,1,79282.4359,3.5060
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125233,4852,ccw,cruise,phi,7.430988,2065.053040,981.374729,1,78544.8135,3.5394
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125245,4852,cw,cruise,phi,5.689582,2030.934251,1011.488240,1,78369.7483,3.5864
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125259,4852,ccw,cruise,phi,6.199770,2102.028339,908.278809,1,79145.7162,3.5049
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125313,4852,ccw,cruise,phi,17.207120,2066.762717,945.577983,1,77929.0350,3.5469
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125326,4852,ccw,cruise,phi,-2.039260,2030.016994,981.178401,1,79449.1241,3.5382
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125340,4852,cw,cruise,phi,15.507346,1995.395531,1011.670205,1,77544.0029,3.6287
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125354,4852,cw,cruise,phi,-2.540597,2098.648369,870.816315,1,77898.5767,3.5230
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125408,4852,ccw,cruise,phi,26.683516,2067.165568,908.083540,1,78837.6896,3.5142
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125422,4852,ccw,cruise,phi,8.803124,2031.941907,945.482318,1,78355.0089,3.5643
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125436,4852,cw,cruise,phi,7.519177,1995.072980,976.565824,1,78632.7217,3.5892
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125450,4852,cw,cruise,phi,27.313749,1959.393234,1010.930267,1,78731.7061,3.6218
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125504,4852,cw,cruise,phi,7.668976,2097.373763,835.998117,1,78493.4994,3.4811
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125518,4852,ccw,cruise,phi,35.937995,2066.720808,871.829687,1,78538.8219,3.5292
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125532,4852,ccw,cruise,phi,22.566286,2033.369541,907.800318,1,78405.2853,3.5722
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125546,4852,ccw,cruise,phi,-2.203034,1995.156539,946.061973,1,79023.3326,3.5258
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125600,4852,cw,cruise,phi,21.427151,1958.168346,976.007400,1,79326.4267,3.5860
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125614,4852,cw,cruise,phi,36.951375,1925.113142,1010.781262,1,79270.9757,3.6376
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125628,4852,cw,cruise,phi,19.063056,2097.674077,802.097181,1,78696.2489,3.4670
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125642,4852,ccw,cruise,phi,46.791604,2065.764647,836.569481,1,77753.0302,3.5390
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125656,4852,ccw,cruise,phi,32.874626,2032.059088,870.129906,1,79193.4527,3.5498
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125710,4852,ccw,cruise,phi,19.154779,1999.549480,907.803205,1,78163.7282,3.5915
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125724,4852,cw,cruise,phi,17.475584,1954.844989,939.035123,1,79446.6967,3.5949
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125738,4852,cw,cruise,phi,32.913199,1923.514075,973.996581,1,78743.1490,3.6798
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125752,4852,cw,cruise,phi,48.292657,1889.875472,1010.596013,1,79242.0379,3.7015
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125806,4852,ccw,cruise,phi,26.782624,2064.989246,800.852967,1,79418.6625,3.4885
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125820,4852,ccw,cruise,phi,39.264851,2030.818490,835.398051,1,78749.7769,3.6040
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125834,4852,ccw,cruise,phi,32.992184,1993.938560,868.246539,1,79674.1006,3.7718
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125849,4852,ccw,cruise,phi,-1.873869,1957.645910,909.131802,1,79267.5921,3.6491
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125903,4852,cw,cruise,phi,31.053225,1921.108027,935.013639,1,79573.2959,3.6590
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125916,4852,cw,cruise,phi,38.830943,1890.642432,974.691664,1,79342.5649,3.7224
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125930,4852,cw,cruise,phi,28.982035,2063.546155,768.896351,1,78291.3446,3.5201
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125945,4852,ccw,cruise,phi,46.895143,2029.370906,801.500162,1,78230.0390,3.6303
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-125959,4852,ccw,cruise,phi,32.896793,1993.872548,835.158114,1,79878.2072,3.6772
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130013,4852,ccw,cruise,phi,19.368842,1956.344268,873.639826,1,80999.8392,3.8360
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130026,4852,cw,cruise,phi,16.878311,1926.942237,901.875337,1,79380.0161,3.6805
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130040,4852,cw,cruise,phi,33.585033,1890.943229,937.945956,1,80232.9353,3.6942
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130054,4852,cw,cruise,phi,48.519535,1856.051394,975.782901,1,79340.0368,3.7306
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130110,4852,ccw,cruise,phi,17.096440,2030.127955,767.042569,1,79801.2321,3.5534
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130123,4852,ccw,cruise,phi,37.483042,1994.670382,801.148709,1,79192.3251,3.6804
xy_60_flipxy-20230525-125146,0.000000,0.000000,20230525-130136,4852,ccw,cruise,phi,23.246258,2738.291486,1473.476432,1,5664.2682,27.4481
getpic-20230525-131505,0.000000,0.000000,20230525-131507,4852,cw,cruise,theta,0.000000,1977.595620,882.819110,0,78162.7488,3.5789
getpic-20230525-131719,0.000000,0.000000,20230525-131722,4852,cw,cruise,theta,0.000000,1977.298237,882.769845,0,78783.2401,3.5685
getpic-20230525-131810,0.000000,0.000000,20230525-131813,4852,cw,cruise,theta,0.000000,1977.442047,882.728332,0,77642.6292,3.5937
arcphi15-20230525-131951,0.000000,0.000000,20230525-131954,4852,cw,cruise,phi,0.000000,1977.419509,882.723544,0,77573.3622,3.5903
arcphi15-20230525-131951,0.000000,0.000000,20230525-132006,4852,cw,cruise,phi,15.000000,1983.166907,905.501624,0,78297.9677,3.5709
arcphi15-20230525-131951,0.000000,0.000000,20230525-132015,4852,cw,cruise,phi,15.000000,1982.209533,931.059382,0,79255.4736,3.5543
arcphi15-20230525-131951,0.000000,0.000000,20230525-132025,4852,cw,cruise,phi,15.000000,1973.736989,955.310987,0,78829.6755,3.6027
arcphi15-20230525-131951,0.000000,0.000000,20230525-132034,4852,cw,cruise,phi,15.000000,1958.592049,975.885363,0,78643.3846,3.6035
arcphi15-20230525-131951,0.000000,0.000000,20230525-132044,4852,cw,cruise,phi,15.000000,1938.018712,991.169989,0,79282.3533,3.6180
arcphi15-20230525-131951,0.000000,0.000000,20230525-132054,4852,cw,cruise,phi,15.000000,1913.830053,999.840310,0,79300.2304,3.6478
arcphi15-20230525-131951,0.000000,0.000000,20230525-132104,4852,cw,cruise,phi,15.000000,1888.253229,1001.040043,0,79080.2855,3.6972
arcphi15-20230525-131951,0.000000,0.000000,20230525-132114,4852,cw,cruise,phi,15.000000,1863.334434,994.784941,0,79645.2270,3.7346
arcphi15-20230525-131951,0.000000,0.000000,20230525-132123,4852,cw,cruise,phi,15.000000,1841.332457,981.472880,0,80120.1559,3.7798
arcphi15-20230525-131951,0.000000,0.000000,20230525-132132,4852,cw,cruise,phi,15.000000,1824.194646,962.336197,0,79978.1463,3.8220
arcphi15-20230525-131951,0.000000,0.000000,20230525-132142,4852,ccw,cruise,phi,15.000000,1839.794220,980.095045,0,79959.9057,3.8247
arcphi15-20230525-131951,0.000000,0.000000,20230525-132152,4852,ccw,cruise,phi,15.000000,1861.397274,993.906358,0,79607.8319,3.7936
arcphi15-20230525-131951,0.000000,0.000000,20230525-132201,4852,ccw,cruise,phi,15.000000,1886.136345,1000.792724,0,79494.3903,3.7292
arcphi15-20230525-131951,0.000000,0.000000,20230525-132209,4852,ccw,cruise,phi,15.000000,1911.827736,1000.183001,0,79809.4584,3.6812
arcphi15-20230525-131951,0.000000,0.000000,20230525-132218,4852,ccw,cruise,phi,15.000000,1936.218653,992.107868,0,79127.8429,3.6471
arcphi15-20230525-131951,0.000000,0.000000,20230525-132227,4852,ccw,cruise,phi,15.000000,1957.112820,977.320338,0,79168.8981,3.6200
arcphi15-20230525-131951,0.000000,0.000000,20230525-132236,4852,ccw,cruise,phi,15.000000,1972.758807,957.092932,0,78956.0006,3.5821
arcphi15-20230525-131951,0.000000,0.000000,20230525-132246,4852,ccw,cruise,phi,15.000000,1981.799708,933.112580,0,79170.7082,3.5661
arcphi15-20230525-131951,0.000000,0.000000,20230525-132256,4852,ccw,cruise,phi,15.000000,1983.385838,907.621598,0,77322.0450,3.5976
arcphi15-20230525-131951,0.000000,0.000000,20230525-132306,4852,ccw,cruise,phi,15.000000,1977.526231,882.900300,0,78346.1356,3.5818
arcth30-20230525-132358,0.000000,0.000000,20230525-132400,4852,cw,cruise,phi,180.000000,1815.824208,946.142676,0,80161.0873,3.9634
arcth30-20230525-132358,0.000000,0.000000,20230525-132410,4852,cw,cruise,theta,30.000000,1810.327764,854.310778,0,80315.5333,3.8132
arcth30-20230525-132358,0.000000,0.000000,20230525-132419,4852,cw,cruise,theta,30.000000,1858.825859,767.611438,0,78699.7373,3.6193
arcth30-20230525-132358,0.000000,0.000000,20230525-132429,4852,cw,cruise,theta,30.000000,1947.355062,722.719251,0,80135.9992,3.6787
arcth30-20230525-132358,0.000000,0.000000,20230525-132439,4852,cw,cruise,theta,30.000000,2046.388717,735.053662,0,78676.6578,3.5057
arcth30-20230525-132358,0.000000,0.000000,20230525-132449,4852,cw,cruise,theta,30.000000,2121.244300,800.480477,0,77106.4923,3.4940
arcth30-20230525-132358,0.000000,0.000000,20230525-132459,4852,cw,cruise,theta,30.000000,2146.913575,896.787809,0,79124.8593,3.4762
arcth30-20230525-132358,0.000000,0.000000,20230525-132509,4852,cw,cruise,theta,30.000000,2114.288702,990.909350,0,79169.7797,3.4980
arcth30-20230525-132358,0.000000,0.000000,20230525-132518,4852,cw,cruise,theta,30.000000,2034.484171,1050.786890,0,78684.5367,3.6170
arcth30-20230525-132358,0.000000,0.000000,20230525-132526,4852,cw,cruise,theta,30.000000,1934.895177,1055.631928,0,79274.7656,3.6703
arcth30-20230525-132358,0.000000,0.000000,20230525-132534,4852,cw,cruise,theta,30.000000,1850.036648,1004.257661,0,79471.3731,3.7600
arcth30-20230525-132358,0.000000,0.000000,20230525-132544,4852,ccw,cruise,theta,30.000000,1930.575579,1054.437175,0,78960.9316,3.6988
arcth30-20230525-132358,0.000000,0.000000,20230525-132552,4852,ccw,cruise,theta,30.000000,2029.828454,1052.317695,0,79189.3047,3.6045
arcth30-20230525-132358,0.000000,0.000000,20230525-132602,4852,ccw,cruise,theta,30.000000,2111.221739,994.956067,0,79312.4754,3.4989
arcth30-20230525-132358,0.000000,0.000000,20230525-132612,4852,ccw,cruise,theta,30.000000,2146.652235,901.593128,0,76826.2373,3.5211
arcth30-20230525-132358,0.000000,0.000000,20230525-132622,4852,ccw,cruise,theta,30.000000,2123.985285,805.004271,0,78789.6841,3.4490
arcth30-20230525-132358,0.000000,0.000000,20230525-132632,4852,ccw,cruise,theta,30.000000,2051.040479,737.255164,0,79412.0728,3.4502
arcth30-20230525-132358,0.000000,0.000000,20230525-132641,4852,ccw,cruise,theta,30.000000,1952.458980,721.912666,0,78374.4137,3.5617
arcth30-20230525-132358,0.000000,0.000000,20230525-132651,4852,ccw,cruise,theta,30.000000,1862.481163,764.160420,0,80041.3130,3.8328
arcth30-20230525-132358,0.000000,0.000000,20230525-132700,4852,ccw,cruise,theta,30.000000,1811.533701,849.242728,0,80144.5420,3.8331
arcth30-20230525-132358,0.000000,0.000000,20230525-132710,4852,ccw,cruise,theta,30.000000,1815.724740,945.851167,0,80172.6439,3.8886
arcth30-20230525-132358,0.000000,0.000000,20230525-132719,4852,ccw,cruise,phi,180.000000,1977.563350,882.885227,0,78437.7671,3.5714
xy_60_zig-20230525-140816,0.000000,0.000000,20230525-140823,4852,cw,cruise,phi,116.816600,1888.549194,1000.959056,1,79009.7419,3.7363
xy_60_zig-20230525-140816,0.000000,0.000000,20230525-140835,4852,cw,cruise,phi,7.314640,1874.759936,998.667492,1,79647.0735,3.7165
xy_60_zig-20230525-140816,0.000000,0.000000,20230525-140848,4852,ccw,cruise,phi,17.077209,1901.460114,1001.421244,1,78961.7854,3.7248
xy_60_zig-20230525-140816,0.000000,0.000000,20230525-140901,4852,ccw,cruise,phi,7.101366,1914.956422,999.620108,1,79163.2809,3.6949
xy_60_zig-20230525-140816,0.000000,0.000000,20230525-140914,4852,cw,cruise,phi,5.560210,1905.615324,1000.996909,1,79295.0059,3.7042
xy_60_zig-20230525-140816,0.000000,0.000000,20230525-140927,4852,ccw,cruise,phi,6.154495,1915.847200,999.404693,1,79327.6719,3.6893
xy_12-20230525-142523,0.000000,0.000000,20230525-142530,4852,cw,cruise,phi,71.250769,1840.805063,980.914366,1,79657.5675,3.7775
xy_12-20230525-142523,0.000000,0.000000,20230525-142544,4852,cw,cruise,phi,-2.352069,1840.799482,980.925026,1,79697.9519,3.7836
xy_12-20230525-142523,0.000000,0.000000,20230525-142558,4852,cw,cruise,phi,-2.377215,1840.916896,981.110646,1,79814.3291,3.7586
getpic-20230525-143942,0.000000,0.000000,20230525-143944,4852,cw,cruise,theta,0.000000,1983.443179,917.578839,0,77161.7110,3.6129
arcphi15-20230525-144105,0.000000,0.000000,20230525-144107,4852,cw,cruise,phi,0.000000,1983.427572,917.572743,0,77143.4153,3.6097
arcphi15-20230525-144105,0.000000,0.000000,20230525-144115,4852,cw,cruise,phi,15.000000,1979.542654,940.656340,0,77217.5558,3.6047
arcphi15-20230525-144105,0.000000,0.000000,20230525-144124,4852,cw,cruise,phi,15.000000,1968.290733,963.752573,0,78844.2125,3.5936
arcphi15-20230525-144105,0.000000,0.000000,20230525-144133,4852,cw,cruise,phi,15.000000,1950.899667,982.421798,0,78683.3571,3.6424
arcphi15-20230525-144105,0.000000,0.000000,20230525-144142,4852,cw,cruise,phi,15.000000,1928.661829,995.249067,0,79372.1967,3.6527
arcphi15-20230525-144105,0.000000,0.000000,20230525-144151,4852,cw,cruise,phi,15.000000,1903.625745,1001.078622,0,79135.2398,3.6976
arcphi15-20230525-144105,0.000000,0.000000,20230525-144200,4852,cw,cruise,phi,15.000000,1877.999912,999.313276,0,79028.2364,3.7001
arcphi15-20230525-144105,0.000000,0.000000,20230525-144209,4852,cw,cruise,phi,15.000000,1853.956292,990.143188,0,79973.1956,3.7152
arcphi15-20230525-144105,0.000000,0.000000,20230525-144218,4852,cw,cruise,phi,15.000000,1833.753878,974.498454,0,79781.1173,3.7892
arcphi15-20230525-144105,0.000000,0.000000,20230525-144227,4852,cw,cruise,phi,15.000000,1818.839179,953.390125,0,80318.2387,3.8703
arcphi15-20230525-144105,0.000000,0.000000,20230525-144235,4852,cw,cruise,phi,15.000000,1810.801380,930.792320,0,80407.9942,3.9479
arcphi15-20230525-144105,0.000000,0.000000,20230525-144244,4852,ccw,cruise,phi,15.000000,1818.091683,951.821535,0,80537.8636,3.9445
arcphi15-20230525-144105,0.000000,0.000000,20230525-144253,4852,ccw,cruise,phi,15.000000,1832.411056,973.052872,0,80133.4491,3.9206
arcphi15-20230525-144105,0.000000,0.000000,20230525-144302,4852,ccw,cruise,phi,15.000000,1852.332190,989.203658,0,79987.7811,3.8094
arcphi15-20230525-144105,0.000000,0.000000,20230525-144311,4852,ccw,cruise,phi,15.000000,1876.145408,998.886346,0,79804.8710,3.7543
arcphi15-20230525-144105,0.000000,0.000000,20230525-144320,4852,ccw,cruise,phi,15.000000,1901.810449,1001.157358,0,79845.0480,3.7045
arcphi15-20230525-144105,0.000000,0.000000,20230525-144329,4852,ccw,cruise,phi,15.000000,1926.922477,995.944207,0,79831.9976,3.6424
arcphi15-20230525-144105,0.000000,0.000000,20230525-144338,4852,ccw,cruise,phi,15.000000,1949.367226,983.627071,0,78288.7800,3.6666
arcphi15-20230525-144105,0.000000,0.000000,20230525-144347,4852,ccw,cruise,phi,15.000000,1967.173598,965.290790,0,78849.2177,3.5944
arcphi15-20230525-144105,0.000000,0.000000,20230525-144355,4852,ccw,cruise,phi,15.000000,1978.932724,942.508744,0,78318.6364,3.5792
arcphi15-20230525-144105,0.000000,0.000000,20230525-144404,4852,ccw,cruise,phi,15.000000,1983.423845,917.351514,0,77626.6463,3.5995
arcphi15-20230525-144741,0.000000,0.000000,20230525-144744,4852,cw,cruise,phi,0.000000,1983.391501,917.340766,0,77726.9517,3.5943
arcphi15-20230525-144741,0.000000,0.000000,20230525-144753,4852,cw,cruise,phi,15.000000,1979.552244,940.436695,0,77115.1846,3.6049
arcphi15-20230525-144741,0.000000,0.000000,20230525-144802,4852,cw,cruise,phi,15.000000,1968.346706,963.541968,0,77757.9383,3.6280
arcphi15-20230525-144741,0.000000,0.000000,20230525-144811,4852,cw,cruise,phi,15.000000,1950.983452,982.274856,0,79026.0260,3.6224
arcphi15-20230525-144741,0.000000,0.000000,20230525-144820,4852,cw,cruise,phi,15.000000,1928.789022,995.167313,0,79382.4811,3.6384
arcphi15-20230525-144741,0.000000,0.000000,20230525-144829,4852,cw,cruise,phi,15.000000,1903.766950,1001.016077,0,79298.9318,3.6904
arcphi15-20230525-144741,0.000000,0.000000,20230525-144838,4852,cw,cruise,phi,15.000000,1878.126824,999.322985,0,79239.5270,3.7003
arcphi15-20230525-144741,0.000000,0.000000,20230525-144847,4852,cw,cruise,phi,15.000000,1854.092089,990.221119,0,79330.7905,3.7415
arcphi15-20230525-144741,0.000000,0.000000,20230525-144855,4852,cw,cruise,phi,15.000000,1833.847680,974.616040,0,79477.9145,3.7889
arcphi15-20230525-144741,0.000000,0.000000,20230525-144904,4852,cw,cruise,phi,15.000000,1818.900979,953.512207,0,80341.4427,3.8714
arcphi15-20230525-144741,0.000000,0.000000,20230525-144913,4852,cw,cruise,phi,15.000000,1810.789380,930.769338,0,80390.4546,3.9508
arcphi15-20230525-144741,0.000000,0.000000,20230525-144922,4852,ccw,cruise,phi,15.000000,1818.080866,951.833476,0,80432.9061,3.9503
arcphi15-20230525-144741,0.000000,0.000000,20230525-144931,4852,ccw,cruise,phi,15.000000,1832.397058,973.043411,0,79857.5389,3.9162
arcphi15-20230525-144741,0.000000,0.000000,20230525-144940,4852,ccw,cruise,phi,15.000000,1852.351280,989.206882,0,79932.5106,3.8133
arcphi15-20230525-144741,0.000000,0.000000,20230525-144949,4852,ccw,cruise,phi,15.000000,1876.174893,998.880118,0,79679.0740,3.7534
arcphi15-20230525-144741,0.000000,0.000000,20230525-144958,4852,ccw,cruise,phi,15.000000,1901.820461,1001.152346,0,79798.4712,3.6972
arcphi15-20230525-144741,0.000000,0.000000,20230525-145007,4852,ccw,cruise,phi,15.000000,1926.953957,995.917576,0,79809.7974,3.6445
arcphi15-20230525-144741,0.000000,0.000000,20230525-145015,4852,ccw,cruise,phi,15.000000,1949.363687,983.590238,0,78314.1210,3.6617
arcphi15-20230525-144741,0.000000,0.000000,20230525-145024,4852,ccw,cruise,phi,15.000000,1967.174387,965.239417,0,78903.6669,3.5922
arcphi15-20230525-144741,0.000000,0.000000,20230525-145033,4852,ccw,cruise,phi,15.000000,1978.933981,942.448073,0,78345.3301,3.5792
arcphi15-20230525-144741,0.000000,0.000000,20230525-145042,4852,ccw,cruise,phi,15.000000,1983.399716,917.315710,0,77902.6776,3.6016
getpic-20230525-145120,0.000000,0.000000,20230525-145123,4852,cw,cruise,theta,0.000000,1983.396922,917.311165,0,77845.9127,3.6031
getpic-20230525-145247,0.000000,0.000000,20230525-145250,4852,cw,cruise,theta,0.000000,1983.792798,917.375161,0,78411.2605,3.5823
getpic-20230525-145648,0.000000,0.000000,20230525-145651,4852,cw,cruise,theta,0.000000,1983.773646,917.359058,0,78489.6352,3.5854
getpic-20230525-150135,0.000000,0.000000,20230525-150137,4852,cw,cruise,theta,0.000000,1983.775218,917.355271,0,78617.8356,3.5873
arcphi15-20230525-150208,0.000000,0.000000,20230525-150210,4852,cw,cruise,phi,0.000000,1983.765868,917.352985,0,78486.6269,3.5761
arcphi15-20230525-150208,0.000000,0.000000,20230525-150219,4852,cw,cruise,phi,15.000000,1979.915672,940.441638,0,78405.2890,3.5870
arcphi15-20230525-150208,0.000000,0.000000,20230525-150228,4852,cw,cruise,phi,15.000000,1968.758546,963.561984,0,78431.7829,3.6048
arcphi15-20230525-150208,0.000000,0.000000,20230525-150237,4852,cw,cruise,phi,15.000000,1951.307999,982.287630,0,78769.7482,3.6239
arcphi15-20230525-150208,0.000000,0.000000,20230525-150246,4852,cw,cruise,phi,15.000000,1929.128656,995.209547,0,79343.6773,3.6352
arcphi15-20230525-150208,0.000000,0.000000,20230525-150254,4852,cw,cruise,phi,15.000000,1904.112069,1001.065853,0,79690.0152,3.6612
arcphi15-20230525-150208,0.000000,0.000000,20230525-150303,4852,cw,cruise,phi,15.000000,1878.514878,999.370668,0,79140.7671,3.7394
arcphi15-20230525-150208,0.000000,0.000000,20230525-150312,4852,cw,cruise,phi,15.000000,1854.428307,990.265522,0,79899.8414,3.7677
arcphi15-20230525-150208,0.000000,0.000000,20230525-150321,4852,cw,cruise,phi,15.000000,1834.166973,974.675325,0,79431.5969,3.7838
arcphi15-20230525-150208,0.000000,0.000000,20230525-150331,4852,cw,cruise,phi,15.000000,1819.242725,953.598735,0,80583.9677,3.8661
arcphi15-20230525-150208,0.000000,0.000000,20230525-150340,4852,cw,cruise,phi,15.000000,1811.140025,930.829755,0,80191.1167,3.9517
arcphi15-20230525-150208,0.000000,0.000000,20230525-150349,4852,ccw,cruise,phi,15.000000,1818.428658,951.912762,0,80706.7098,4.0054
arcphi15-20230525-150208,0.000000,0.000000,20230525-150359,4852,ccw,cruise,phi,15.000000,1832.757633,973.112337,0,79938.4427,3.8934
arcphi15-20230525-150208,0.000000,0.000000,20230525-150407,4852,ccw,cruise,phi,15.000000,1852.726766,989.268042,0,80009.7604,3.7939
arcphi15-20230525-150208,0.000000,0.000000,20230525-150416,4852,ccw,cruise,phi,15.000000,1876.540894,998.934325,0,79618.3670,3.8030
arcphi15-20230525-150208,0.000000,0.000000,20230525-150425,4852,ccw,cruise,phi,15.000000,1902.154669,1001.200426,0,79617.6474,3.6853
arcphi15-20230525-150208,0.000000,0.000000,20230525-150433,4852,ccw,cruise,phi,15.000000,1927.290406,995.946295,0,79049.1712,3.6762
arcphi15-20230525-150208,0.000000,0.000000,20230525-150442,4852,ccw,cruise,phi,15.000000,1949.776867,983.581037,0,78999.1732,3.6415
arcphi15-20230525-150208,0.000000,0.000000,20230525-150451,4852,ccw,cruise,phi,15.000000,1967.539645,965.234237,0,78801.5620,3.6114
arcphi15-20230525-150208,0.000000,0.000000,20230525-150501,4852,ccw,cruise,phi,15.000000,1979.220004,942.477886,0,78020.0241,3.5848
arcphi15-20230525-150208,0.000000,0.000000,20230525-150509,4852,ccw,cruise,phi,15.000000,1983.775831,917.330337,0,78541.1509,3.5802
arcth30-20230525-150535,0.000000,0.000000,20230525-150537,4852,cw,cruise,phi,180.000000,1810.932928,930.809974,0,80396.4800,3.9406
getpic-20230525-155737,0.000000,0.000000,20230525-155739,4852,cw,cruise,theta,0.000000,1977.627359,899.951555,0,78540.0782,3.5861
getpic-20230525-160015,0.000000,0.000000,20230525-160017,4852,cw,cruise,theta,0.000000,1977.643129,899.960565,0,78509.1222,3.5805
arcphi15-20230525-160041,0.000000,0.000000,20230525-160044,4852,cw,cruise,phi,0.000000,1977.639516,899.954473,0,78583.2818,3.5884
arcphi15-20230525-160041,0.000000,0.000000,20230525-160053,4852,cw,cruise,phi,15.000000,1968.046608,921.267531,0,78946.2030,3.5767
arcphi15-20230525-160041,0.000000,0.000000,20230525-160102,4852,cw,cruise,phi,15.000000,1951.487874,940.792983,0,78771.5533,3.6267
arcphi15-20230525-160041,0.000000,0.000000,20230525-160111,4852,cw,cruise,phi,15.000000,1929.856456,954.520999,0,78804.7772,3.6499
arcphi15-20230525-160041,0.000000,0.000000,20230525-160120,4852,cw,cruise,phi,15.000000,1905.141095,961.316896,0,79173.2326,3.6776
arcphi15-20230525-160041,0.000000,0.000000,20230525-160129,4852,cw,cruise,phi,15.000000,1879.511176,960.653913,0,79298.8273,3.7455
arcphi15-20230525-160041,0.000000,0.000000,20230525-160138,4852,cw,cruise,phi,15.000000,1855.100234,952.427793,0,79402.1925,3.7704
arcphi15-20230525-160041,0.000000,0.000000,20230525-160147,4852,cw,cruise,phi,15.000000,1834.162019,937.527256,0,80015.1100,3.7947
arcphi15-20230525-160041,0.000000,0.000000,20230525-160155,4852,cw,cruise,phi,15.000000,1818.549190,917.195636,0,80394.9863,3.9209
arcphi15-20230525-160041,0.000000,0.000000,20230525-160204,4852,cw,cruise,phi,15.000000,1809.511042,893.251180,0,81088.5562,3.9861
arcphi15-20230525-160041,0.000000,0.000000,20230525-160213,4852,cw,cruise,phi,15.000000,1807.843555,867.613258,0,80040.2237,3.8529
arcphi15-20230525-160041,0.000000,0.000000,20230525-160222,4852,ccw,cruise,phi,15.000000,1809.114932,891.195383,0,80002.7199,3.8530
